M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
274.3110046,3770.610107,47.87889862,442.571991,210.3379974,14.08959961,326.9920044,3788.909912,61.19400024,408.3120117,204.8990021,9.406450272,218.776001,77.70359802,39.46099854,207.6049957,89.48629761,42.50600052,0,0,0,1
382.8139954,3249.909912,42.57089996,437.4869995,246.8379974,16.75110054,440.3500061,3324.419922,55.07839966,399.0570068,256.5920105,9.803370476,210.1300049,64.2365036,38.50080109,193.2709961,75.03379822,41.07509995,0,0,0,1
275.9920044,3770.820068,45.51490021,434.0559998,205.3760071,13.29500008,321.0830078,3767.330078,59.5870018,403.3659973,199.0579987,8.887060165,217.9290009,75.53250122,39.36270142,202.5420074,84.5184021,42.20339966,0,0,0,1
279.302002,3825.290039,45.37329865,439.0710144,215.0679932,13.4751997,331.8299866,3754.389893,60.68220139,405.631012,205.5050049,9.033929825,219.3119965,81.79160309,39.32040024,214.3619995,82.59739685,42.31370163,1,0,0,0
473.7579956,3473.949951,44.7480011,465.1040039,267.1010132,17.97850037,527.1030273,3483.879883,56.62530136,431.1130066,266.6340027,10.85599995,211.1999969,63.20270157,38.53310013,207.2180023,68.41280365,41.23099899,0,0,0,1
389.118988,3238.27002,42.79919815,439.1820068,249.1790009,16.96689987,447.5369873,3309.620117,55.98400116,400.6329956,260.1069946,9.916199684,210.7619934,64.14839935,38.53680038,194.6380005,73.79290009,41.22850037,0,0,0,1
268.9830017,3754.870117,47.05130005,435.901001,200.9850006,13.52439976,307.4030151,3787.389893,60.25930023,405.4549866,198.404007,9.209159851,218.279007,74.95050049,39.42959976,203.3650055,87.35810089,42.34749985,0,0,0,1
286.9750061,3775.25,51.68069839,455.0230103,230.7380066,15.31099987,350.8880005,3791.02002,64.11519623,414.151001,224.2910004,9.998590469,220.2409973,85.26660156,39.51060104,219.3860016,93.64849854,42.90370178,0,0,0,1
314.4809875,3628.330078,42.89839935,443.3049927,237.8939972,15.95890045,394.6130066,3600.530029,59.74560165,404.2839966,238.6419983,9.671979904,223.0209961,70.43800354,40.56710052,205.0359955,84.38980103,43.44449997,1,0,0,0
314.8349915,3594.110107,43.26620102,439.9219971,231.1329956,15.38669968,378.2399902,3584.810059,59.55799866,401.0820007,234.3970032,9.173159599,222.8630066,71.95780182,40.53030014,205.2299957,82.0585022,43.35179901,1,0,0,0
306.8529968,3583.360107,42.28120041,431.9899902,221.6499939,14.47200012,369.428009,3569.159912,57.53620148,399.1870117,219.4499969,8.924329758,217.345993,72.08180237,39.69710159,202.8959961,80.53890228,42.99219894,1,0,0,0
344.7829895,3587.389893,43.44710159,450.5570068,251.7539978,16.62560081,451.6409912,3559.26001,59.04550171,411.5169983,244.8070068,10.77330017,217.6549988,68.50099945,39.4958992,202.3040009,82.95880127,43.34949875,0,0,0,1
410.1849976,3241.439941,43.43320084,445.8930054,255.2109985,17.06069946,477.7260132,3302.969971,58.55749893,410.2080078,265.6430054,10.14449978,210.4409943,63.40950012,38.50310135,191.3600006,73.26249695,41.45650101,0,0,0,1
