Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
0.352877,36.4672012,0.925659,268.7709961,25.4083004,6.50035,0.364067,30.3533001,0.766096,208.4660034,20.3309994,4.3077898,229.2960052,99.6430969,41.9390984,228.7890015,114.4990005,41.8423996,28.2
0.164037,42.5093002,0.73427,236.0630035,27.4881001,5.2952199,0.1733,30.7217999,0.616726,199.996994,19.8285007,3.76018,220.0599976,80.3483963,131.2769928,206.4259949,98.6143036,46.1859016,0.0
0.469922,47.5481987,0.873179,282.4719849,30.8090992,7.2314501,0.47985,38.0415001,0.755897,212.7109985,25.6245995,4.29985,237.1150055,104.7089996,36.6430016,214.4869995,120.2570038,35.6758003,0.0
0.273609,43.7617989,0.925209,246.7619934,29.7833996,6.1465802,0.280571,34.4776993,0.743127,199.9889984,23.3425999,3.82743,245.2519989,93.2359009,42.9422989,216.9019928,105.3850021,37.5828018,0.0
0.330217,51.269001,0.869873,266.20401,32.3064995,6.5082598,0.346522,39.4785995,0.759275,204.6470032,25.5750008,3.7957301,245.0090027,93.6432037,42.0070992,213.1170044,105.9059982,35.0707016,0.0
0.413296,42.9919014,0.883723,275.9410095,28.3033009,6.7128501,0.442739,34.5360985,0.737531,215.404007,23.4696007,4.5327401,229.7220001,99.4735031,39.1568985,220.3630066,115.5690002,40.4135017,0.0
0.258691,45.850399,0.68955,259.2359924,27.6219006,5.6565299,0.339956,36.0509987,0.833309,205.072998,21.8432999,3.91134,221.6629944,90.0350037,137.0809937,206.7359924,104.4599991,48.6119995,0.0
0.292905,46.2308006,0.932168,252.1589966,30.4757996,6.1947098,0.297454,35.8609009,0.752336,200.1170044,24.3292007,3.82322,245.4179993,93.4695969,42.8911018,216.6119995,105.6669998,37.5233994,22.5
0.317264,39.4033012,0.857404,258.1820068,26.8313999,6.3669901,0.387658,31.9768009,0.871968,212.3529968,21.5177994,4.1331,235.8079987,99.2134018,42.1212006,226.9609985,115.0019989,42.5069008,28.2
0.352887,41.2284012,0.876725,277.0880127,27.2521,6.5913801,0.390233,33.2168007,0.725218,215.4440002,22.2658997,4.3783698,231.1730042,97.680603,40.8653984,230.6699982,115.7890015,41.4971008,22.5
0.37011,47.7491989,0.690827,290.4320068,28.0916996,5.72121,0.620234,39.0158005,1.2076499,207.9170074,23.4904995,4.0132198,215.3439941,100.9589996,139.5379944,195.2550049,108.1910019,40.6930008,0.0
